Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),Molar fraction of component#3,I,II,III,IV,V,"Temperature of experiment, K","VdWVolume, A^3#1",Van der Waals volume of component #2,Van der Waals volume of component #3,Number of Heteroatoms,RingCount,InertialShapeFactor,Spherocity Index,Mass fraction of metal ,Li,C,N,O,F,Al,P,S, Cl,K,Fe,Cu,Zn, Br,train/test,"Density, g/cm^3",Reference (DOI),"Density_prediction, g/cm^3"
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,298.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1731,10.1016/j.tca.2011.10.010,1.216521745
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,303.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.17,10.1016/j.tca.2011.10.010,1.211823553
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,308.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1671,10.1016/j.tca.2011.10.010,1.210411282
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,313.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1638,10.1016/j.tca.2011.10.010,1.198504442
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,318.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1613,10.1016/j.tca.2011.10.010,1.196357932
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,323.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1585,10.1016/j.tca.2011.10.010,1.192804815
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,328.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1554,10.1016/j.tca.2011.10.010,1.191386166
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,333.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1531,10.1016/j.tca.2011.10.010,1.187295427
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,338.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1492,10.1016/j.tca.2011.10.010,1.183900059
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,343.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1458,10.1016/j.tca.2011.10.010,1.190641317
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,348.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1431,10.1016/j.tca.2011.10.010,1.189979367
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,353.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1403,10.1016/j.tca.2011.10.010,1.182233393
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,358.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1374,10.1016/j.tca.2011.10.010,1.180365114
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,363.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1344,10.1016/j.tca.2011.10.010,1.178072968
"n,n-diethylethanolammonium chloride",glycerol,0,0.33,0.67,0,0,0,1,0,0,368.15,-20.04284234,-16.00142117,0,3,0,0.003726315032,0.5652119849,0,0,3.99,0.33,2.34,0,0,0,0,0.33,0,0,0,0,0,test,1.1311,10.1016/j.tca.2011.10.010,1.177411773
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,308.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.1111,10.1016/j.jtice.2012.01.007,1.108135377
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,313.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.1074,10.1016/j.jtice.2012.01.007,1.094453356
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,318.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.10545,10.1016/j.jtice.2012.01.007,1.093698547
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,323.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.101766667,10.1016/j.jtice.2012.01.007,1.090221577
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,328.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.0998,10.1016/j.jtice.2012.01.007,1.088809201
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,333.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.0962,10.1016/j.jtice.2012.01.007,1.083826338
CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,308.15,-22.68236862,-16.00142117,0,3,0,0.004153812738,0.5200252949,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,train,1.1857,10.1016/j.jtice.2012.01.007,1.167855056
CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,313.15,-22.68236862,-16.00142117,0,3,0,0.004153812738,0.5200252949,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,train,1.1825,10.1016/j.jtice.2012.01.007,1.155948216
CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,318.15,-22.68236862,-16.00142117,0,3,0,0.004153812738,0.5200252949,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,train,1.1802,10.1016/j.jtice.2012.01.007,1.154648138
CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,323.15,-22.68236862,-16.00142117,0,3,0,0.004153812738,0.5200252949,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,train,1.17725,10.1016/j.jtice.2012.01.007,1.151261375
CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,328.15,-22.68236862,-16.00142117,0,3,0,0.004153812738,0.5200252949,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,train,1.1747,10.1016/j.jtice.2012.01.007,1.149842725
CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,333.15,-22.68236862,-16.00142117,0,3,0,0.004153812738,0.5200252949,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,train,1.1716,10.1016/j.jtice.2012.01.007,1.145823524
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,338.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.0941,10.1016/j.molliq.2016.10.115,1.079990661
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,343.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,01.09,10.1016/j.molliq.2016.10.115,1.077685215
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,348.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.0886,10.1016/j.molliq.2016.10.115,1.077286355
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,353.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.08385,10.1016/j.molliq.2016.10.115,1.072470007
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,358.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.083,10.1016/j.molliq.2016.10.115,1.071340746
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,363.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.07735,10.1016/j.molliq.2016.10.115,1.066860424
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,283.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.1229,10.1016/j.tca.2014.11.028,1.110486176
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,293.15,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.1171,10.1016/j.tca.2014.11.028,1.112264769
CHOLINE CHLORIDE,malonic acid,0,0.333,0.667,0,0,0,1,0,0,283.15,-22.68236862,1.938578828,0,3.667,0,0.005101790321,0.4090137609,0,0,3.666,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1915,10.1016/j.tca.2014.11.028,1.174753415
CHOLINE CHLORIDE,malonic acid,0,0.333,0.667,0,0,0,1,0,0,293.15,-22.68236862,1.938578828,0,3.667,0,0.005101790321,0.4090137609,0,0,3.666,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1851,10.1016/j.tca.2014.11.028,1.176961036
CHOLINE CHLORIDE,malonic acid,0,0.333,0.667,0,0,0,1,0,0,303.15,-22.68236862,1.938578828,0,3.667,0,0.005101790321,0.4090137609,0,0,3.666,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1786,10.1016/j.tca.2014.11.028,1.172613827
CHOLINE CHLORIDE,malonic acid,0,0.333,0.667,0,0,0,1,0,0,313.15,-22.68236862,1.938578828,0,3.667,0,0.005101790321,0.4090137609,0,0,3.666,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1723,10.1016/j.tca.2014.11.028,1.157404744
CHOLINE CHLORIDE,malonic acid,0,0.333,0.667,0,0,0,1,0,0,323.15,-22.68236862,1.938578828,0,3.667,0,0.005101790321,0.4090137609,0,0,3.666,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.166,10.1016/j.tca.2014.11.028,1.169277159
CHOLINE CHLORIDE,malonic acid,0,0.333,0.667,0,0,0,1,0,0,333.15,-22.68236862,1.938578828,0,3.667,0,0.005101790321,0.4090137609,0,0,3.666,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1603,10.1016/j.tca.2014.11.028,1.169715065
CHOLINE CHLORIDE,malonic acid,0,0.333,0.667,0,0,0,1,0,0,343.15,-22.68236862,1.938578828,0,3.667,0,0.005101790321,0.4090137609,0,0,3.666,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.154,10.1016/j.tca.2014.11.028,1.164077023
CHOLINE CHLORIDE,malonic acid,0,0.333,0.667,0,0,0,1,0,0,353.15,-22.68236862,1.938578828,0,3.667,0,0.005101790321,0.4090137609,0,0,3.666,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1466,10.1016/j.tca.2014.11.028,1.162450573
CHOLINE CHLORIDE,malonic acid,0,0.333,0.667,0,0,0,1,0,0,363.15,-22.68236862,1.938578828,0,3.667,0,0.005101790321,0.4090137609,0,0,3.666,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1388,10.1016/j.tca.2014.11.028,1.156705074
CHOLINE CHLORIDE,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,298,-22.68236862,-12.66094745,0,2.333,0,0.006113502391,0.4210321949,0,0,2.999,0.333,1.667,0,0,0,0,0.333,0,0,0,0,0,train,1.12,10.1039/C1CP22554E,1.111555633
CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,298,-22.68236862,-16.00142117,0,3,0,0.004153812738,0.5200252949,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,train,1.18,10.1039/C1CP22554E,1.173108786
CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,298,-22.68236862,1.938578828,0,3.5,0,0.004008649532,0.4133645797,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.25,10.1039/C1CP22554E,1.21389024
CHOLINE CHLORIDE,urea,0,0.333,0.667,0,0,0,1,0,0,298,-22.68236862,7.672444172,0,3,0,0.005476268057,0.4625945224,0,0,2.332,1.667,1,0,0,0,0,0.333,0,0,0,0,0,test,1.25,10.1039/C1CP22554E,1.194586506
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.167,0.833,0,0,0,1,0,0,303.15,-22.68236862,10.45763138,0,2.167,0.833,0.007061060158,0.3848978745,0,0,5,0.167,1.833,0,0,0,0,0.167,0,0,0,0,0,train,1.1309,10.1016/j.jct.2015.04.021,1.133036429
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.167,0.833,0,0,0,1,0,0,313.15,-22.68236862,10.45763138,0,2.167,0.833,0.007061060158,0.3848978745,0,0,5,0.167,1.833,0,0,0,0,0.167,0,0,0,0,0,train,1.1238,10.1016/j.jct.2015.04.021,1.117940674
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.167,0.833,0,0,0,1,0,0,323.15,-22.68236862,10.45763138,0,2.167,0.833,0.007061060158,0.3848978745,0,0,5,0.167,1.833,0,0,0,0,0.167,0,0,0,0,0,train,1.1166,10.1016/j.jct.2015.04.021,1.112351889
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.167,0.833,0,0,0,1,0,0,333.15,-22.68236862,10.45763138,0,2.167,0.833,0.007061060158,0.3848978745,0,0,5,0.167,1.833,0,0,0,0,0.167,0,0,0,0,0,train,1.1095,10.1016/j.jct.2015.04.021,1.104333304
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.2,0.8,0,0,0,1,0,0,303.15,-22.68236862,10.45763138,0,2.2,0.8,0.006567668729,0.3883389637,0,0,5,0.2,1.8,0,0,0,0,0.2,0,0,0,0,0,train,1.1315,10.1016/j.jct.2015.04.021,1.129750396
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.2,0.8,0,0,0,1,0,0,313.15,-22.68236862,10.45763138,0,2.2,0.8,0.006567668729,0.3883389637,0,0,5,0.2,1.8,0,0,0,0,0.2,0,0,0,0,0,train,1.1243,10.1016/j.jct.2015.04.021,1.11465464
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.2,0.8,0,0,0,1,0,0,323.15,-22.68236862,10.45763138,0,2.2,0.8,0.006567668729,0.3883389637,0,0,5,0.2,1.8,0,0,0,0,0.2,0,0,0,0,0,train,1.1171,10.1016/j.jct.2015.04.021,1.109065856
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.2,0.8,0,0,0,1,0,0,333.15,-22.68236862,10.45763138,0,2.2,0.8,0.006567668729,0.3883389637,0,0,5,0.2,1.8,0,0,0,0,0.2,0,0,0,0,0,train,1.1099,10.1016/j.jct.2015.04.021,1.101047271
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.25,0.75,0,0,0,1,0,0,303.15,-22.68236862,10.45763138,0,2.25,0.75,0.005938603275,0.392830557,0,0,5,0.25,1.75,0,0,0,0,0.25,0,0,0,0,0,train,1.1318,10.1016/j.jct.2015.04.021,1.140103964
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.25,0.75,0,0,0,1,0,0,313.15,-22.68236862,10.45763138,0,2.25,0.75,0.005938603275,0.392830557,0,0,5,0.25,1.75,0,0,0,0,0.25,0,0,0,0,0,train,1.1252,10.1016/j.jct.2015.04.021,1.125008208
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.25,0.75,0,0,0,1,0,0,323.15,-22.68236862,10.45763138,0,2.25,0.75,0.005938603275,0.392830557,0,0,5,0.25,1.75,0,0,0,0,0.25,0,0,0,0,0,train,1.1186,10.1016/j.jct.2015.04.021,1.119419424
CHOLINE CHLORIDE,FURFURYL ALCOHOL,0,0.25,0.75,0,0,0,1,0,0,333.15,-22.68236862,10.45763138,0,2.25,0.75,0.005938603275,0.392830557,0,0,5,0.25,1.75,0,0,0,0,0.25,0,0,0,0,0,train,1.112,10.1016/j.jct.2015.04.021,1.111400839
CHOLINE CHLORIDE,LEVULINIC ACID,0,0.167,0.833,0,0,0,1,0,0,303.15,-22.68236862,13.19763138,0,3,0,0.005661797495,0.3920007175,0,0,5,0.167,2.666,0,0,0,0,0.167,0,0,0,0,0,train,1.1337,10.1016/j.jct.2015.04.021,1.141448753
CHOLINE CHLORIDE,LEVULINIC ACID,0,0.167,0.833,0,0,0,1,0,0,313.15,-22.68236862,13.19763138,0,3,0,0.005661797495,0.3920007175,0,0,5,0.167,2.666,0,0,0,0,0.167,0,0,0,0,0,train,1.127,10.1016/j.jct.2015.04.021,1.126105552
CHOLINE CHLORIDE,LEVULINIC ACID,0,0.167,0.833,0,0,0,1,0,0,323.15,-22.68236862,13.19763138,0,3,0,0.005661797495,0.3920007175,0,0,5,0.167,2.666,0,0,0,0,0.167,0,0,0,0,0,train,1.1202,10.1016/j.jct.2015.04.021,1.120495793
CHOLINE CHLORIDE,LEVULINIC ACID,0,0.167,0.833,0,0,0,1,0,0,333.15,-22.68236862,13.19763138,0,3,0,0.005661797495,0.3920007175,0,0,5,0.167,2.666,0,0,0,0,0.167,0,0,0,0,0,train,1.113,10.1016/j.jct.2015.04.021,1.11457047
CHOLINE CHLORIDE,LEVULINIC ACID,0,0.2,0.8,0,0,0,1,0,0,303.15,-22.68236862,13.19763138,0,3,0,0.005385550256,0.3940884364,0,0,5,0.2,2.6,0,0,0,0,0.2,0,0,0,0,0,train,1.1341,10.1016/j.jct.2015.04.021,1.152642276
CHOLINE CHLORIDE,LEVULINIC ACID,0,0.2,0.8,0,0,0,1,0,0,313.15,-22.68236862,13.19763138,0,3,0,0.005385550256,0.3940884364,0,0,5,0.2,2.6,0,0,0,0,0.2,0,0,0,0,0,train,1.1273,10.1016/j.jct.2015.04.021,1.137533857
CHOLINE CHLORIDE,LEVULINIC ACID,0,0.2,0.8,0,0,0,1,0,0,323.15,-22.68236862,13.19763138,0,3,0,0.005385550256,0.3940884364,0,0,5,0.2,2.6,0,0,0,0,0.2,0,0,0,0,0,train,1.1204,10.1016/j.jct.2015.04.021,1.131924097
CHOLINE CHLORIDE,LEVULINIC ACID,0,0.2,0.8,0,0,0,1,0,0,333.15,-22.68236862,13.19763138,0,3,0,0.005385550256,0.3940884364,0,0,5,0.2,2.6,0,0,0,0,0.2,0,0,0,0,0,train,1.1131,10.1016/j.jct.2015.04.021,1.125998775
CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,303.15,-22.68236862,-23.84284234,0,3.999,0.333,0.002215619999,0.4784764144,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,train,1.2397,10.1016/j.tca.2016.11.008,1.244960486
CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,313.15,-22.68236862,-23.84284234,0,3.999,0.333,0.002215619999,0.4784764144,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,train,1.2346,10.1016/j.tca.2016.11.008,1.240481367
CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,323.15,-22.68236862,-23.84284234,0,3.999,0.333,0.002215619999,0.4784764144,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,train,1.2294,10.1016/j.tca.2016.11.008,1.237631497
CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,333.15,-22.68236862,-23.84284234,0,3.999,0.333,0.002215619999,0.4784764144,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,train,1.2243,10.1016/j.tca.2016.11.008,1.237857176
CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,343.15,-22.68236862,-23.84284234,0,3.999,0.333,0.002215619999,0.4784764144,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,train,1.2192,10.1016/j.tca.2016.11.008,1.233312134
CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,353.15,-22.68236862,-23.84284234,0,3.999,0.333,0.002215619999,0.4784764144,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,train,1.214,10.1016/j.tca.2016.11.008,1.228825333
CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,303.15,-22.68236862,-14.06284234,0,3.667,0,0.004115224315,0.2631117154,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1254,10.1016/j.tca.2016.11.008,1.136648152
CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,313.15,-22.68236862,-14.06284234,0,3.667,0,0.004115224315,0.2631117154,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1189,10.1016/j.tca.2016.11.008,1.121439069
CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,323.15,-22.68236862,-14.06284234,0,3.667,0,0.004115224315,0.2631117154,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1125,10.1016/j.tca.2016.11.008,1.113830837
CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,333.15,-22.68236862,-14.06284234,0,3.667,0,0.004115224315,0.2631117154,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.1062,10.1016/j.tca.2016.11.008,1.113576153
CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,343.15,-22.68236862,-14.06284234,0,3.667,0,0.004115224315,0.2631117154,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.0998,10.1016/j.tca.2016.11.008,1.108115567
CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,353.15,-22.68236862,-14.06284234,0,3.667,0,0.004115224315,0.2631117154,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,train,1.0935,10.1016/j.tca.2016.11.008,1.106640342
CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,293.15,-22.68236862,7.217631381,0,3.5,0,0.003056059486,0.4591835811,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.18875,10.1021/sc500439w,1.202625365
CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,298.15,-22.68236862,7.217631381,0,3.5,0,0.003056059486,0.4591835811,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.1857,10.1021/sc500439w,1.197479881
CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,303.15,-22.68236862,7.217631381,0,3.5,0,0.003056059486,0.4591835811,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.1827,10.1021/sc500439w,1.192448516
CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,308.15,-22.68236862,7.217631381,0,3.5,0,0.003056059486,0.4591835811,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.17965,10.1021/sc500439w,1.191071699
CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,313.15,-22.68236862,7.217631381,0,3.5,0,0.003056059486,0.4591835811,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.17665,10.1021/sc500439w,1.189590773
CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,318.15,-22.68236862,7.217631381,0,3.5,0,0.003056059486,0.4591835811,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.17365,10.1021/sc500439w,1.188409674
CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,323.15,-22.68236862,7.217631381,0,3.5,0,0.003056059486,0.4591835811,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.17065,10.1021/sc500439w,1.184309365
CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,328.15,-22.68236862,7.217631381,0,3.5,0,0.003056059486,0.4591835811,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.17,10.1021/sc500439w,1.18237339
CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,333.15,-22.68236862,7.217631381,0,3.5,0,0.003056059486,0.4591835811,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.167,10.1021/sc500439w,1.185284652
CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,338.15,-22.68236862,7.217631381,0,3.5,0,0.003056059486,0.4591835811,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.164,10.1021/sc500439w,1.186871882
